1,25472400
2,25472400
3,25472400
4,25472400
5,25472400
6,25479480
7,25479480
8,25479480
9,25479480
10,25479480
11,25479480
12,25479480
13,25479480
14,25479480
15,25479480
16,25479480
17,25479480
18,25479480
19,25479480
20,25479480
21,25479480
22,25479480
23,25479480
24,25479480
25,25479480
26,25479480
27,25479480
28,25479480
29,25479480
30,25479480
31,25479480
32,25479480
33,25479480
34,25494300
35,25494300
36,25494300
37,25494300
38,25494300
39,25494300
40,25494300
41,25494300
42,25501380
43,25501380
44,25501380
45,25528740
46,25528740
47,25528740
48,25543560
49,25543560
50,25543560
51,25605120
52,25676940
53,25676940
54,25676940
55,25694040
56,25694040
57,25694040
58,25694040
59,25694040
60,25694040
61,25694040
62,25694040
63,25694040
64,25694040
65,25694040
66,25694040
67,25708860
68,25708860
69,25708860
70,25708860
71,25718880
72,25718880
73,25718880
74,25718880
75,25718880
76,25718880
77,25718880
78,25718880
79,25718880
80,25718880
81,25718880
82,25718880
83,25718880
84,25718880
85,25718880
86,25718880
87,25718880
88,25718880
89,25735980
90,25735980
91,25735980
92,25735980
93,25735980
94,25735980
95,25735980
96,25750800
97,25750800
98,25750800
99,25750800
100,25750800
101,25750800
102,25750800
103,25750800
104,25750800
105,25750800
106,25750800
107,25750800
108,25765620
109,25765620
110,25765620
111,25765620
112,25765620
113,25765620
114,25765620
115,25765620
116,25765620
117,25765620
118,25765620
119,25765620
120,25765620
121,25765620
122,25765620
123,25765620
124,25767900
125,25767900
126,25767900
127,25767900
128,25767900
129,25767900
130,25767900
131,25767900
132,25767900
133,25785000
134,25785000
135,25785000
136,25802100
137,25802100
138,25802100
139,25802100
140,25802100
141,25802100
142,25802100
143,25802100
144,25802100
145,25802100
146,25802100
147,25802100
148,25802100
149,25802100
150,25802100
151,25802100
152,25802100
153,25802100
154,25802100
155,25802100
156,25802100
157,25802100
158,25802100
159,25802100
160,25802100
161,25802100
162,25802100
163,25834020
164,25834020
165,25834020
166,25848840
167,25848840
168,25848840
169,25848840
170,25848840
171,25848840
172,25848840
173,25848840
174,25848840
175,25848840
176,25848840
177,25848840
178,25848840
179,25848840
180,25848840
181,25848840
182,25878480
183,25878480
184,25878480
185,25878480
186,25878480
187,25878480
188,25878480
189,25878480
190,25878480
191,25878480
192,25878480
193,25893300
194,25893300
195,25893300
196,25893300
197,25893300
198,25893300
199,25893300
200,25893300
201,25893300
202,25893300
203,25893300
204,25893300
205,25893300
206,25893300
207,25893300
208,25893300
209,25893300
210,25893300
211,25893300
212,25893300
213,25893300
214,25893300
215,25893300
216,25893300
217,25893300
218,25893300
219,25893300
220,25893300
221,25893300
222,25893300
223,25893300
224,25893300
225,25893300
226,25893300
227,25893300
228,25893300
229,25893300
230,25893300
231,25893300
232,25893300
233,25893300
234,25893300
235,25893300
236,25893300
237,25893300
238,25893300
239,25893300
240,25893300
241,25893300
242,25893300
243,25893300
244,25893300
245,25893300
246,25893300
247,25893300
248,25893300
249,25893300
250,25893300
251,25893300
252,25893300
253,25893300
254,25893300
255,25893300
256,25893300
257,25893300
258,25893300
259,25893300
260,25893300
261,25893300
262,25893300
263,25893300
264,25893300
265,25893300
266,25893300
267,25893300
268,25893300
269,25893300
270,25893300
271,25893300
272,25893300
273,25893300
274,25893300
275,25893300
276,25893300
277,25893300
278,25893300
279,25893300
280,25893300
281,25893300
282,25893300
283,25893300
284,25893300
285,25893300
286,25893300
287,25893300
288,25893300
289,25893300
290,25893300
291,25893300
292,25893300
293,25893300
294,25893300
295,25893300
296,25893300
297,25893300
298,25893300
299,25893300
300,25893300
301,25893300
302,25893300
303,25893300
304,25893300
305,25893300
306,25893300
307,25893300
308,25893300
309,25893300
310,25893300
311,25893300
312,25893300
313,25893300
314,25893300
315,25893300
316,25893300
317,25893300
318,25893300
319,25893300
320,25893300
321,25893300
322,25893300
323,25893300
324,25893300
325,25893300
326,25893300
327,25893300
328,25893300
329,25893300
330,25893300
331,25893300
332,25893300
333,25893300
334,25893300
335,25893300
336,25893300
337,25893300
338,25893300
339,25893300
340,25893300
341,25893300
342,25893300
343,25893300
344,25893300
345,25893300
346,25893300
347,25893300
348,25893300
349,25893300
350,25893300
351,25893300
352,25893300
353,25893300
354,25893300
355,25893300
356,25893300
357,25893300
358,25893300
359,25893300
360,25893300
361,25893300
362,25893300
363,25893300
364,25893300
365,25893300
366,25893300
367,25893300
368,25893300
369,25893300
370,25893300
371,25893300
372,25893300
373,25893300
374,25893300
375,25893300
376,25893300
377,25893300
378,25893300
379,25893300
380,25893300
381,25893300
382,25893300
383,25893300
384,25893300
385,25893300
386,25893300
387,25893300
388,25893300
389,25893300
390,25893300
391,25893300
392,25893300
393,25893300
394,25893300
395,25893300
396,25893300
397,25893300
398,25893300
399,25893300
400,25893300
401,25893300
402,25893300
403,25893300
404,25893300
405,25893300
406,25893300
407,25893300
408,25900140
409,25900140
410,25900140
411,25900140
412,25900140
413,25900140
414,25900140
415,25900140
416,25900140
417,25900140
418,25900140
419,25900140
420,25900140
421,25900140
422,25900140
423,25900140
424,25900140
425,25900140
426,25900140
427,25900140
428,25900140
429,25900140
430,25900140
431,25900140
432,25900140
433,25900140
434,25900140
435,25900140
436,25900140
437,25900140
438,25900140
439,25900140
440,25900140
441,25900140
442,25900140
443,25900140
444,25900140
445,25900140
446,25900140
447,25900140
448,25900140
449,25900140
450,25900140
451,25900140
452,25900140
453,25900140
454,25900140
455,25900140
456,25900140
457,25900140
458,25900140
459,25900140
460,25900140
461,25900140
462,25900140
463,25900140
464,25900140
465,25900140
466,25900140
467,25900140
468,25900140
469,25900140
470,25900140
471,25900140
472,25900140
473,25900140
474,25900140
475,25900140
476,25900140
477,25900140
478,25900140
479,25900140
480,25900140
481,25900140
482,25900140
483,25900140
484,25900140
485,25900140
486,25900140
487,25900140
488,25900140
489,25900140
490,25900140
491,25900140
492,25900140
493,25900140
494,25900140
495,25900140
496,25900140
497,25900140
498,25900140
499,25900140
500,25900140
501,25900140
502,25900140
503,25900140
504,25900140
505,25900140
506,25900140
507,25900140
508,25900140
509,25900140
510,25900140
511,25900140
512,25900140
513,25900140
514,25900140
515,25900140
516,25900140
517,25900140
518,25900140
519,25900140
520,25900140
521,25900140
522,25900140
523,25900140
524,25900140
525,25900140
526,25900140
527,25900140
528,25900140
529,25900140
530,25900140
531,25900140
532,25900140
533,25900140
534,25900140
535,25900140
536,25900140
537,25900140
538,25900140
539,25900140
540,25900140
541,25900140
542,25900140
543,25900140
544,25900140
545,25900140
546,25900140
547,25900140
548,25900140
549,25900140
550,25900140
551,25900140
552,25900140
553,25900140
554,25900140
555,25900140
556,25900140
557,25900140
558,25900140
559,25900140
560,25900140
561,25900140
562,25900140
563,25900140
564,25900140
565,25900140
566,25900140
567,25900140
568,25900140
569,25900140
570,25900140
571,25900140
572,25900140
573,25900140
574,25900140
575,25900140
576,25900140
577,25900140
578,25900140
579,25900140
580,25900140
581,25900140
582,25900140
583,25900140
584,25900140
585,25900140
586,25900140
587,25900140
588,25900140
589,25900140
590,25900140
591,25900140
592,25900140
593,25900140
594,25900140
595,25900140
596,25900140
597,25900140
598,25900140
599,25900140
600,25900140
601,25900140
602,25900140
603,25900140
604,25900140
605,25900140
606,25900140
607,25900140
608,25900140
609,25900140
610,25900140
611,25900140
612,25900140
613,25900140
614,25900140
615,25900140
616,25900140
617,25900140
618,25900140
619,25900140
620,25900140
621,25900140
622,25900140
623,25900140
624,25900140
625,25900140
626,25900140
627,25900140
628,25900140
629,25900140
630,25900140
631,25900140
632,25900140
633,25900140
634,25900140
635,25900140
636,25900140
637,25900140
638,25900140
639,25900140
640,25900140
641,25900140
642,25900140
643,25900140
644,25900140
645,25900140
646,25900140
647,25900140
648,25900140
649,25900140
650,25900140
651,25900140
652,25900140
653,25900140
654,25900140
655,25900140
656,25900140
657,25900140
658,25900140
659,25900140
660,25900140
661,25900140
662,25900140
663,25900140
664,25900140
665,25900140
666,25900140
667,25900140
668,25900140
669,25900140
670,25900140
671,25900140
672,25900140
673,25900140
674,25900140
675,25900140
676,25900140
677,25900140
678,25900140
679,25900140
680,25900140
681,25900140
682,25900140
683,25900140
684,25900140
685,25900140
686,25900140
687,25900140
688,25900140
689,25900140
690,25900140
691,25900140
692,25900140
693,25900140
694,25900140
695,25900140
696,25900140
697,25900140
698,25900140
699,25900140
700,25900140
701,25900140
702,25900140
703,25900140
704,25900140
705,25900140
706,25900140
707,25900140
708,25900140
709,25900140
710,25900140
711,25900140
712,25900140
713,25900140
714,25900140
715,25900140
716,25900140
717,25900140
718,25900140
719,25900140
720,25900140
721,25900140
722,25900140
723,25900140
724,25900140
725,25900140
726,25900140
727,25900140
728,25900140
729,25900140
730,25900140
731,25900140
732,25900140
733,25900140
734,25900140
735,25900140
736,25900140
737,25900140
738,25900140
739,25900140
740,25900140
741,25900140
742,25900140
743,25900140
744,25900140
745,25900140
746,25900140
747,25900140
748,25900140
749,25900140
750,25900140
751,25900140
752,25900140
753,25900140
754,25900140
755,25900140
756,25900140
757,25900140
758,25900140
759,25900140
760,25900140
761,25900140
762,25900140
763,25900140
764,25900140
765,25900140
766,25900140
767,25900140
768,25900140
769,25900140
770,25900140
771,25900140
772,25900140
773,25900140
774,25900140
775,25900140
776,25900140
777,25900140
778,25900140
779,25900140
780,25900140
781,25900140
782,25900140
783,25900140
784,25900140
785,25900140
786,25900140
787,25900140
788,25900140
789,25900140
790,25900140
791,25900140
792,25900140
793,25900140
794,25900140
795,25900140
796,25900140
797,25900140
798,25900140
799,25900140
800,25900140
801,25900140
802,25900140
803,25900140
804,25900140
805,25900140
806,25900140
807,25900140
808,25900140
809,25900140
810,25900140
811,25900140
812,25900140
813,25900140
814,25900140
815,25900140
816,25900140
817,25900140
818,25900140
819,25900140
820,25900140
821,25900140
822,25900140
823,25900140
824,25900140
825,25900140
826,25900140
827,25900140
828,25900140
829,25900140
830,25900140
831,25900140
832,25900140
833,25900140
834,25900140
835,25900140
836,25900140
837,25900140
838,25900140
839,25900140
840,25900140
841,25900140
842,25900140
843,25900140
844,25900140
845,25900140
846,25900140
847,25900140
848,25900140
849,25900140
850,25900140
851,25900140
852,25900140
853,25900140
854,25900140
855,25900140
856,25900140
857,25900140
858,25900140
859,25900140
860,25900140
861,25900140
862,25900140
863,25900140
864,25900140
865,25900140
866,25900140
867,25900140
868,25900140
869,25900140
870,25900140
871,25900140
872,25900140
873,25900140
874,25900140
875,25900140
876,25900140
877,25900140
878,25900140
879,25900140
880,25900140
881,25900140
882,25900140
883,25900140
884,25900140
885,25900140
886,25900140
887,25900140
888,25900140
889,25900140
890,25900140
891,25900140
892,25900140
893,25900140
894,25900140
895,25900140
896,25900140
897,25900140
898,25900140
899,25900140
900,25900140
901,25900140
902,25900140
903,25900140
904,25900140
905,25900140
906,25900140
907,25900140
908,25900140
909,25900140
910,25900140
911,25900140
912,25900140
913,25900140
914,25900140
915,25900140
916,25900140
917,25900140
918,25900140
919,25900140
920,25900140
921,25900140
922,25900140
923,25900140
924,25900140
925,25900140
926,25900140
927,25900140
928,25900140
929,25900140
930,25900140
931,25900140
932,25900140
933,25900140
934,25900140
935,25900140
936,25900140
937,25900140
938,25900140
939,25900140
940,25900140
941,25900140
942,25900140
943,25900140
944,25900140
945,25900140
946,25900140
947,25900140
948,25900140
949,25900140
950,25900140
951,25900140
952,25900140
953,25900140
954,25900140
955,25900140
956,25900140
957,25900140
958,25900140
959,25900140
960,25900140
961,25900140
962,25900140
963,25900140
964,25900140
965,25900140
966,25900140
967,25900140
968,25900140
969,25900140
970,25900140
971,25900140
972,25900140
973,25900140
974,25900140
975,25900140
976,25900140
977,25900140
978,25900140
979,25900140
980,25900140
981,25900140
982,25900140
983,25900140
984,25900140
985,25900140
986,25900140
987,25900140
988,25900140
989,25900140
990,25900140
991,25900140
992,25900140
993,25900140
994,25900140
995,25900140
996,25900140
997,25900140
998,25900140
999,25900140
1000,25900140
1001,25900140
